,sex,age,household-position,household-size,prev-residence-place,citizenship,country-birth,edu-level,economic-status,cur-eco-activity,marital-status,class-label
47611,0,6.0,1122.0,111.0,1.0,1.0,1.0,3.0,111.0,139.0,1.0,1
47612,0,11.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
47613,1,5.0,1122.0,112.0,1.0,1.0,1.0,0.0,120.0,134.0,1.0,1
47614,0,8.0,1122.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,4.0,1
47615,1,7.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,132.0,2.0,0
47616,0,11.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
47617,1,13.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,134.0,2.0,0
47618,1,4.0,1122.0,112.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
47619,0,15.0,1122.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
47620,0,5.0,1110.0,112.0,1.0,1.0,1.0,0.0,111.0,124.0,2.0,0
47621,0,10.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
47622,1,7.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
47623,1,10.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
47624,1,7.0,1121.0,114.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
47625,0,4.0,1110.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,1.0,0
47626,0,4.0,1131.0,113.0,2.0,1.0,1.0,5.0,111.0,131.0,1.0,0
47627,1,4.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,1.0,1
47628,1,4.0,1132.0,112.0,1.0,1.0,1.0,3.0,111.0,138.0,1.0,1
47629,0,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,136.0,2.0,0
47630,1,5.0,1110.0,111.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
47631,1,9.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,134.0,2.0,1
47632,0,7.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,1
47633,0,7.0,1220.0,111.0,1.0,1.0,1.0,3.0,111.0,131.0,1.0,1
47634,1,4.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,135.0,1.0,0
47635,0,9.0,1121.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,4.0,1
47636,0,8.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,124.0,2.0,0
47637,1,11.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,134.0,2.0,0
47638,1,4.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,122.0,2.0,0
47639,0,7.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,133.0,2.0,0
47640,1,11.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
47641,0,4.0,1110.0,114.0,1.0,1.0,1.0,0.0,111.0,135.0,1.0,0
47642,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,0
47643,0,11.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,132.0,2.0,0
47644,0,8.0,1131.0,113.0,1.0,1.0,1.0,5.0,120.0,137.0,1.0,1
47645,0,15.0,1220.0,113.0,1.0,1.0,1.0,3.0,111.0,135.0,4.0,0
47646,0,8.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,139.0,2.0,0
47647,1,6.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,124.0,2.0,0
47648,0,10.0,1131.0,112.0,1.0,1.0,1.0,2.0,111.0,137.0,1.0,0
47649,1,4.0,1140.0,111.0,1.0,1.0,1.0,3.0,111.0,134.0,1.0,0
47650,0,15.0,1121.0,113.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
47651,0,4.0,1122.0,111.0,1.0,1.0,1.0,3.0,120.0,135.0,1.0,0
47652,0,8.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
47653,1,4.0,1140.0,113.0,1.0,1.0,1.0,2.0,111.0,134.0,1.0,0
47654,1,15.0,1121.0,111.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
47655,0,4.0,1210.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,0
47656,1,4.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,136.0,1.0,0
47657,0,11.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
47658,1,6.0,1121.0,114.0,1.0,1.0,1.0,2.0,112.0,133.0,2.0,1
47659,0,11.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
47660,0,8.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,139.0,2.0,0
47661,1,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,120.0,135.0,2.0,1
47662,0,6.0,1121.0,111.0,1.0,1.0,3.0,3.0,111.0,137.0,2.0,0
47663,0,4.0,1132.0,112.0,1.0,1.0,1.0,2.0,111.0,135.0,1.0,0
47664,1,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,132.0,2.0,1
47665,0,4.0,1110.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,1.0,0
47666,1,10.0,1122.0,125.0,1.0,1.0,1.0,0.0,120.0,132.0,2.0,1
47667,1,5.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,122.0,1.0,1
47668,0,4.0,1110.0,111.0,1.0,1.0,3.0,0.0,111.0,132.0,2.0,0
47669,1,15.0,1122.0,114.0,1.0,1.0,1.0,4.0,111.0,134.0,2.0,0
47670,0,8.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,137.0,1.0,1
47671,0,4.0,1121.0,113.0,1.0,1.0,1.0,2.0,111.0,135.0,1.0,0
47672,1,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,133.0,2.0,1
47673,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
47674,0,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
47675,0,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
47676,0,4.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,124.0,1.0,1
47677,1,4.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
47678,1,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,139.0,2.0,1
47679,1,7.0,1132.0,113.0,1.0,1.0,1.0,3.0,111.0,131.0,1.0,0
47680,0,8.0,1210.0,113.0,1.0,1.0,1.0,0.0,111.0,135.0,1.0,0
47681,1,15.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,0
47682,1,11.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,1
47683,0,11.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,138.0,2.0,0
47684,0,8.0,1220.0,111.0,1.0,1.0,1.0,3.0,111.0,135.0,1.0,1
47685,1,12.0,1122.0,125.0,1.0,1.0,1.0,5.0,120.0,131.0,2.0,1
47686,0,10.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,0
47687,0,4.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,138.0,1.0,1
47688,1,7.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,0
47689,1,7.0,1110.0,112.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
47690,1,4.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
47691,0,4.0,1132.0,113.0,1.0,1.0,1.0,1.0,111.0,131.0,1.0,0
47692,0,7.0,1122.0,112.0,1.0,1.0,1.0,4.0,111.0,133.0,2.0,0
47693,0,11.0,1121.0,112.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
47694,1,10.0,1122.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,1.0,1
47695,0,4.0,1110.0,112.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
47696,1,9.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
47697,1,15.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,132.96033,2.0,1
47698,0,15.0,1122.0,126.0,1.0,1.0,1.0,3.0,111.0,139.0,2.0,0
47699,1,7.0,1110.0,126.0,1.0,1.0,1.0,5.0,111.0,122.0,1.0,0
47700,0,15.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,0
47701,1,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,137.0,2.0,1
47702,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,132.0,2.0,1
47703,1,11.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
47704,0,10.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
47705,1,11.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,0
47706,1,11.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
47707,1,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
47708,0,4.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,135.0,1.0,0
47709,1,4.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,137.0,1.0,1
47710,1,7.0,1122.0,113.0,1.0,1.0,1.0,0.0,111.0,139.0,2.0,0
47711,1,10.924861,1131.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
47712,0,10.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,138.0,1.0,1
47713,1,7.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,124.0,2.0,1
47714,0,15.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
47715,1,8.0,1110.0,112.0,1.0,1.0,1.0,3.0,111.0,111.0,2.0,1
47716,0,4.0,1122.0,114.0,1.0,1.0,1.0,5.0,120.0,136.0,1.0,1
47717,0,7.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,124.0,2.0,0
47718,0,11.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
47719,0,8.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,137.0,2.0,0
47720,1,15.0,1131.0,114.0,1.0,1.0,1.0,5.0,120.0,135.0,2.0,0
47721,0,4.0,1110.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,1.0,0
47722,1,4.9235363,1110.0,111.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
47723,1,9.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
47724,0,4.0,1132.0,111.0,1.0,1.0,1.0,0.0,111.0,135.0,1.0,0
47725,0,10.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
47726,0,12.0,1122.0,125.0,1.0,1.0,1.0,1.0,111.0,136.0,2.0,0
47727,0,7.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,132.0,2.0,1
47728,0,15.0,1220.0,114.0,1.0,1.0,1.0,3.0,111.0,138.0,4.0,0
47729,0,7.0,1210.0,111.0,1.0,1.0,3.0,0.0,111.0,111.0,4.0,0
47730,1,10.0,1110.0,111.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,0
47731,0,11.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,1
47732,1,9.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,134.0,2.0,1
47733,0,7.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
47734,0,7.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
47735,0,8.0,1122.0,112.0,1.0,1.0,1.0,0.0,111.0,134.0,2.0,0
47736,1,9.0,1121.0,111.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
47737,1,7.0,1110.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,1.0,0
47738,0,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,122.0,2.0,0
47739,0,4.0,1122.0,114.0,1.0,1.0,1.0,5.0,120.0,135.0,1.0,1
47740,1,8.0,1122.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,1
47741,1,9.0,1122.0,113.0,1.0,1.0,1.0,4.0,111.0,135.0,2.0,0
47742,0,9.0,1121.0,112.0,1.0,1.0,1.0,2.0,111.0,139.0,2.0,0
47743,1,11.0,1140.0,111.0,1.0,1.0,1.0,2.0,111.0,135.0,4.0,0
47744,0,4.0,1110.0,112.0,1.0,1.0,1.0,0.0,111.0,133.0,2.0,0
47745,0,8.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,131.0,4.0,0
47746,1,4.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,1.0,1
47747,1,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,122.0,2.0,0
47748,0,13.0,1122.0,112.0,1.0,1.0,1.0,2.0,111.0,139.0,1.0,0
47749,1,8.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
47750,1,11.0,1110.0,112.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,0
47751,0,8.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,0
47752,0,8.0,1121.0,125.0,1.0,1.0,1.0,3.0,120.0,135.0,2.0,1
47753,0,6.0,1110.0,112.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
47754,1,5.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,131.0,1.0,1
47755,0,9.0,1122.0,125.0,1.0,1.0,1.0,1.0,111.0,135.0,2.0,0
47756,0,11.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
47757,1,5.0,1122.0,112.0,1.0,1.0,1.0,4.0,111.0,132.0,2.0,1
47758,0,10.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
47759,0,9.0,1132.0,114.0,1.0,1.0,1.0,5.0,120.0,139.0,1.0,1
47760,1,10.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,132.0,2.0,1
47761,0,4.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,1.0,1
47762,0,11.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
47763,0,15.0,1122.0,112.0,1.0,1.0,1.0,2.0,111.0,139.0,2.0,0
47764,0,9.0,1121.0,111.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
47765,0,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,0
47766,1,6.0,1110.0,126.0,1.0,1.0,1.0,0.0,111.0,131.0,1.0,1
47767,0,5.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,132.0,2.0,0
47768,1,9.0,1110.0,111.0,1.0,1.0,1.0,5.0,111.0,111.0,2.0,0
47769,1,9.0,1122.0,113.0,1.0,1.0,1.0,1.0,111.0,136.0,2.0,0
47770,1,9.0,1122.0,125.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
47771,0,15.0,1220.0,112.0,1.0,1.0,1.0,3.0,111.0,135.0,4.0,0
47772,0,9.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
47773,0,10.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
47774,1,12.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,1
47775,0,4.0,1131.0,111.0,2.0,1.0,3.0,3.0,111.0,133.0,1.0,0
47776,0,10.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
47777,0,10.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,1
47778,0,7.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
47779,0,15.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
47780,0,6.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,111.0,2.0,0
47781,0,8.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,122.0,2.0,1
47782,1,7.0,1122.0,113.0,1.0,1.0,3.0,0.0,111.0,137.0,2.0,0
47783,1,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,132.0,2.0,0
47784,0,11.0,1132.0,114.0,1.0,1.0,1.0,3.0,111.0,137.0,2.0,0
47785,1,5.0,1121.0,114.0,1.0,1.0,1.0,3.0,111.0,124.0,1.0,1
47786,0,7.0,1210.0,111.0,1.0,1.0,1.0,0.0,111.0,131.0,1.0,0
47787,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,0
47788,1,4.0,1210.0,111.0,1.0,1.0,3.0,5.0,111.0,134.0,1.0,1
47789,0,10.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
47790,1,5.0,1122.0,114.0,1.0,1.0,1.0,1.0,111.0,135.0,1.0,0
47791,0,5.0,1132.0,111.0,1.0,1.0,1.0,0.0,111.0,131.0,1.0,0
47792,0,5.0,1121.0,113.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
47793,1,4.0,1110.0,126.0,1.0,1.0,1.0,2.0,112.0,133.0,1.0,0
47794,1,4.0,1110.0,126.0,1.0,1.0,1.0,0.0,112.0,134.0,1.0,1
47795,1,5.0,1110.0,113.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,1
47796,0,10.0,1220.0,111.0,1.0,1.0,1.0,3.0,120.0,131.0,1.0,1
47797,0,11.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,133.0,2.0,0
47798,1,6.0,1122.0,112.0,1.0,1.0,3.0,3.0,111.0,134.0,2.0,0
47799,1,4.0,1110.0,126.0,1.0,1.0,1.0,0.0,111.0,133.0,1.0,0
47800,0,7.0,1122.0,125.0,1.0,1.0,1.0,5.0,120.0,131.0,2.0,1
47801,1,8.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
47802,0,7.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,133.0,2.0,1
47803,0,6.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,137.0,1.0,0
47804,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,134.0,2.0,0
47805,1,4.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,124.0,1.0,1
47806,1,9.0,1110.0,113.0,1.0,1.0,1.0,0.0,112.0,133.0,2.0,1
47807,0,10.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,136.0,2.0,0
47808,1,9.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
47809,1,4.0,1121.0,113.0,1.0,1.0,1.0,3.0,112.0,135.0,1.0,0
47810,1,9.0,1121.0,113.0,1.0,1.0,1.0,2.0,120.0,111.0,2.0,1
47811,1,7.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
47812,1,15.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,124.0,2.0,1
47813,0,11.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
47814,1,8.0,1220.0,111.0,1.0,1.0,1.0,2.0,111.0,134.0,1.0,1
47815,1,7.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
47816,1,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,0
47817,1,12.0,1140.0,114.0,1.0,1.0,1.0,3.0,111.0,111.0,4.0,1
47818,0,5.0,1132.0,111.0,1.0,1.0,1.0,2.0,111.0,138.0,1.0,0
47819,0,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
47820,1,10.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,138.0,1.0,0
47821,1,4.0,1121.0,112.0,1.0,1.0,1.0,0.0,111.0,131.0,1.0,0
47822,0,9.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
47823,0,9.0,1122.0,112.0,1.0,1.0,1.0,1.0,111.0,135.0,2.0,0
47824,0,4.0,1121.0,112.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,0
47825,1,4.0,1110.0,111.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
47826,0,7.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
47827,0,4.0,1110.0,112.0,1.0,1.0,1.0,3.0,111.0,131.0,1.0,0
47828,1,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
47829,0,9.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
47830,1,4.0,1122.0,113.0,1.0,1.0,1.0,0.0,111.0,135.0,1.0,1
47831,1,6.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,1
47832,1,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,122.0,2.0,1
47833,0,6.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,0
47834,0,12.0,1121.0,112.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
47835,0,7.0,1110.0,112.0,1.0,1.0,1.0,5.0,111.0,134.72131,2.0,0
47836,1,15.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,0
47837,1,4.0,1110.0,126.0,1.0,1.0,1.0,0.0,112.0,135.0,1.0,0
47838,0,8.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,124.0,2.0,0
47839,1,10.0,1122.0,125.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,1
47840,1,9.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,122.0,2.0,1
47841,0,4.0,1210.0,112.0,1.0,1.0,1.0,0.0,111.0,122.0,1.0,0
47842,1,12.0,1122.0,125.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
47843,0,4.0,1110.0,126.0,1.0,1.0,1.0,1.0,112.0,136.0,1.0,0
47844,1,7.0,1121.0,112.0,1.0,1.0,3.0,5.0,111.0,132.0,2.0,1
47845,0,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
47846,1,15.0,1122.0,111.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
47847,0,9.0,1132.0,111.0,1.0,1.0,1.0,2.0,111.0,138.0,1.0,0
47848,0,10.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
47849,1,11.0,1122.0,113.0,1.0,1.0,1.0,5.0,112.0,131.0,2.0,0
47850,1,10.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
47851,0,8.0,1110.0,112.0,1.0,1.0,1.0,2.0,111.0,133.0,2.0,0
47852,1,9.0,1122.0,126.0,1.0,1.0,1.0,3.0,120.0,135.0,2.0,1
47853,1,4.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,133.0,2.0,1
47854,1,10.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
47855,0,9.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,136.0,2.0,0
47856,1,9.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,111.0,2.0,1
47857,1,11.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
47858,0,8.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
47859,0,8.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,0
47860,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
47861,1,4.0,1140.0,111.0,1.0,1.0,1.0,3.0,111.0,132.0,1.0,1
47862,1,8.0,1210.0,111.0,1.0,1.0,1.0,5.0,120.0,136.0,1.0,0
47863,0,15.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,0
47864,0,4.0,1140.0,111.0,1.0,1.0,1.0,2.0,111.0,136.0,1.0,0
47865,1,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
47866,1,7.0,1132.0,112.0,1.0,1.0,1.0,5.0,111.0,111.0,4.0,1
47867,0,15.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
47868,0,8.0,1122.0,111.0,1.0,1.0,1.0,2.0,111.0,136.0,1.0,0
47869,0,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
47870,0,8.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,0
47871,0,7.0,1122.0,112.0,1.0,1.0,3.0,2.0,111.0,124.0,2.0,0
47872,0,8.0,1131.0,112.0,1.0,1.0,1.0,5.0,111.0,138.0,1.0,1
47873,0,7.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,0
47874,0,4.0,1210.0,111.0,1.0,1.0,1.0,3.0,111.0,131.0,1.0,0
47875,1,8.0,1110.0,111.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,0
47876,0,6.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
47877,0,11.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
47878,1,4.0,1210.0,111.0,1.0,1.0,1.0,3.0,111.0,131.0,1.0,1
47879,0,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
47880,1,7.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,133.0,1.0,1
47881,1,15.0,1121.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
47882,1,8.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
47883,1,5.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
47884,0,4.0,1122.0,112.0,1.0,1.0,3.0,1.0,111.0,131.0,1.0,0
47885,0,12.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,0
47886,0,12.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,0
47887,0,11.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,1
47888,0,10.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,139.0,2.0,0
47889,0,11.0,1220.0,111.0,1.0,1.0,1.0,2.0,112.0,135.0,1.0,1
47890,1,8.534017,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,122.0,2.0,1
47891,1,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,132.0,2.0,1
47892,0,8.0,1132.0,112.0,1.0,1.0,1.0,1.0,111.0,111.0,4.0,0
47893,0,8.0,1121.0,111.0,1.0,1.0,3.0,3.0,111.0,136.0,2.0,0
47894,0,7.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
47895,0,4.0,1131.0,112.0,1.0,1.0,1.0,3.0,111.0,135.0,1.0,0
47896,0,7.0,1122.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
47897,0,7.0,1131.0,112.0,1.0,1.0,1.0,5.0,111.0,131.0,1.0,0
47898,0,10.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,1
47899,0,4.0,1122.0,112.0,1.0,1.0,1.0,2.0,111.0,132.0,1.0,0
47900,1,8.0,1210.0,113.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
